year,county,violent_crimes,property_crimes,violent_clearance_rate,property_clearance_rate,arrests_total,arrests_felony,arrests_misdemeanor,arrests_status_offense,dic_total_deaths,dic_arrest_related,dic_city_county_jails,leoka_total_deaths,leoka_felony_deaths,leoka_accidental_deaths,leoka_total_assaults,leoka_injury_assaults,leoka_no_injury_assaults,calls_for_service,contracting_agencies,population_served,hispanic_population,white_population,black_population,native_american_population,asian_pacific_islander_population,other_population,hispanic_proportion,white_proportion,black_proportion,native_american_proportion,asian_pacific_islander_proportion,other_proportion,arrests_total_rate_per_100000,arrests_felony_rate_per_100000,arrests_misdemeanor_rate_per_100000,arrests_status_offense_rate_per_100000,violent_crimes_rate_per_100000,property_crimes_rate_per_100000,dic_total_deaths_rate_per_100000,dic_arrest_related_rate_per_100000,dic_city_county_jails_rate_per_100000,leoka_total_deaths_rate_per_100000,leoka_felony_deaths_rate_per_100000,leoka_accidental_deaths_rate_per_100000,leoka_total_assaults_rate_per_100000,leoka_injury_assaults_rate_per_100000,leoka_no_injury_assaults_rate_per_100000
2010,San Francisco,5808,33200,33.28,9.88,22112,10802,11305,5,5,0,5,0,0,0,350,28,322,,,804989,123163,333265,44274,1610,271281,31395,0.15,0.41,0.05,0,0.33,0.03,2746.869833,1341.88169,1404.367016,0.6211265,721.5005422,4124.279959,0.6211265,0,0.6211265,0,0,0,43.47885499,3.478308399,40.00054659
2010,San Joaquin,5524,28296,31.04,11.21,30182,9690,20469,23,5,4,1,0,0,0,160,32,128,,,684057,271571,238736,45832,2736,101240,23942,0.39,0.34,0.06,0,0.14,0.03,4412.205416,1416.548621,2992.294502,3.362292908,807.5350446,4136.497397,0.730933241,0.584746593,0.146186648,0,0,0,23.38986371,4.677972742,18.71189097
2010,San Luis Obispo,717,6180,58.15,16.92,11600,2391,9153,56,0,0,0,1,0,1,91,27,64,,,269333,57907,188802,5387,1077,9696,6464,0.21,0.7,0.02,0,0.03,0.02,4306.936023,887.7486235,3398.395295,20.79210494,266.2132008,2294.557295,0,0,0,0.371287588,0,0.371287588,33.78717053,10.02476488,23.76240565
2010,San Mateo,1795,15184,47.91,20.69,18784,5521,12819,444,0,0,0,0,0,0,113,46,67,,,718614,182528,296069,17965,719,194744,27307,0.25,0.41,0.02,0,0.27,0.03,2613.920686,768.2845032,1783.850579,61.78560395,249.7863944,2112.95633,0,0,0,0,0,0,15.72471452,6.40121122,9.323503299
2010,Santa Barbara,1841,8703,60.56,22.23,26953,4058,22427,468,0,0,0,0,0,0,61,10,51,,,423740,185174,198310,6780,2119,21187,10170,0.43,0.46,0.01,0,0.05,0.02,6360.740076,957.6627177,5292.632275,110.4450842,434.4645301,2053.853778,0,0,0,0,0,0,14.39561996,2.359937698,12.03568226
2010,Santa Clara,4677,40448,41,14.85,53933,15879,35842,2212,10,3,7,0,0,0,451,89,362,,,1781427,475641,607467,42754,3563,591434,58787,0.26,0.34,0.02,0,0.33,0.03,3027.516704,891.3640581,2011.982529,124.1701176,262.5423326,2270.539292,0.561347729,0.168404319,0.39294341,0,0,0,25.31678256,4.995994784,20.32078777
2010,Santa Cruz,1313,8267,46.61,15.2,13240,3194,9969,77,0,0,0,0,0,0,84,26,58,,,262552,85855,154118,2100,788,11027,8139,0.32,0.58,0,0,0.04,0.03,5042.810567,1216.520918,3796.962126,29.32752369,500.0914105,3148.709589,0,0,0,0,0,0,31.99366221,9.902800207,22.090862
2010,Shasta,1457,4782,48.31,23.33,9869,2312,7108,449,0,0,0,0,0,0,80,11,69,,,177248,15775,144457,1595,3545,4786,6913,0.08,0.81,0,0.02,0.02,0.03,5567.904856,1304.387073,4010.200397,253.3173858,822.012096,2697.914786,0,0,0,0,0,0,45.13450081,6.205993862,38.92850695
2010,Siskiyou,138,849,78.26,29.09,2510,651,1845,14,0,0,0,0,0,0,8,1,7,,,44962,4991,35295,585,1214,764,2068,0.11,0.78,0.01,0.02,0.01,0.04,5582.491882,1447.889329,4103.465148,31.13740492,306.9258485,1888.261198,0,0,0,0,0,0,17.79280281,2.224100351,15.56870246
2010,Solano,1881,12400,41.94,11.83,13921,5006,8771,144,2,1,1,0,0,0,60,18,42,,,413268,102904,165720,56618,1240,63643,22730,0.24,0.4,0.13,0,0.15,0.05,3368.516314,1211.320499,2122.351598,34.84421731,455.1525886,3000.474269,0.483947463,0.241973731,0.241973731,0,0,0,14.51842388,4.355527164,10.16289672
2010,Sonoma,1876,8828,77.13,23.32,20971,5511,15378,82,7,0,7,0,0,0,88,20,68,,,482961,123638,314891,6278,3381,20284,14489,0.25,0.65,0.01,0,0.04,0.03,4342.172556,1141.085926,3184.108034,16.97859662,388.4371616,1827.890865,1.449392394,0,1.449392394,0,0,0,18.22093295,4.141121126,14.07981183
2010,Stanislaus,2672,20778,46.74,12.63,21784,8708,12967,109,6,2,4,0,0,0,118,40,78,,,514003,221021,233357,12850,2570,29812,14392,0.42,0.45,0.02,0,0.05,0.02,4238.10756,1694.153536,2522.747922,21.20610191,519.8413239,4042.388858,1.167308362,0.389102787,0.778205575,0,0,0,22.95706445,7.782055747,15.17500871
2010,Sutter,359,2476,51.25,14.78,4270,1270,2880,120,1,0,1,0,0,0,16,10,6,,,94765,27861,46435,1706,758,14120,3885,0.29,0.49,0.01,0,0.14,0.04,4505.882974,1340.157231,3039.096713,126.6290297,378.8318472,2612.77898,1.055241914,0,1.055241914,0,0,0,16.88387063,10.55241914,6.331451485
2010,Tehama,369,1590,64.76,11.76,3781,1209,2564,8,2,0,2,0,0,0,11,3,8,,,63418,14586,44837,317,1078,888,1776,0.22,0.7,0,0.01,0.01,0.02,5962.029708,1906.398814,4043.016178,12.61471507,581.8537324,2507.174619,3.153678766,0,3.153678766,0,0,0,17.34523321,4.730518149,12.61471507
2010,Trinity,34,134,97.05,35.82,839,282,556,1,0,0,0,0,0,0,5,2,3,,,13811,981,11477,110,387,221,621,0.07,0.83,0,0.02,0.01,0.04,6074.867859,2041.850699,4025.776555,7.240605315,246.1805807,970.2411122,0,0,0,0,0,0,36.20302657,14.48121063,21.72181594
2010,Tulare,2075,15757,50.89,11.37,23857,7634,15636,587,4,1,3,0,0,0,118,23,95,,,441245,273131,138110,5736,3089,14561,6619,0.61,0.31,0.01,0,0.03,0.01,5406.746819,1730.10459,3543.609559,133.0326689,470.2602862,3571.031966,0.906525853,0.226631463,0.67989439,0,0,0,26.74251266,5.212523655,21.52998901
2010,Tuolumne,121,1216,53.71,17.59,2833,846,1912,75,0,0,0,0,0,0,13,4,9,,,55291,6137,44786,995,774,774,1769,0.11,0.81,0.01,0.01,0.01,0.03,5123.799533,1530.086271,3458.067317,135.645946,218.8421262,2199.272938,0,0,0,0,0,0,23.51196397,7.234450453,16.27751352
2010,Ventura,1748,16025,48.16,17.64,35353,8817,25171,1365,3,0,3,0,0,0,140,38,102,,,822108,338708,390501,13154,2466,56725,19731,0.41,0.47,0.01,0,0.06,0.02,4300.28658,1072.486827,3061.763175,166.0365791,212.6241321,1949.257275,0.364915559,0,0.364915559,0,0,0,17.02939273,4.622263742,12.40712899
2010,Yolo,512,5931,52.53,14.71,8513,2692,5787,34,3,0,3,0,0,0,101,16,85,,,200484,62150,97836,4611,1002,27065,8019,0.3,0.48,0.02,0,0.13,0.03,4246.224138,1342.750544,2886.514635,16.95895932,255.3819756,2958.340815,1.496378763,0,1.496378763,0,0,0,50.37808503,7.980686738,42.3973983
2010,Yuba,250,1698,44.4,10.89,4077,1196,2876,5,0,0,0,0,0,0,1,0,1,,,72083,18958,41376,2235,721,5262,3532,0.26,0.57,0.03,0.01,0.07,0.04,5655.979912,1659.198424,3989.84504,6.936448261,346.8224131,2355.617829,0,0,0,0,0,0,1.387289652,0,1.387289652
2011,Alameda,10785,52659,29.42,8.49,45596,14272,30915,409,10,7,3,0,0,0,183,63,120,,,1517756,343013,505413,174542,4553,421936,66781,0.22,0.33,0.11,0,0.27,0.04,3004.171949,940.3356007,2036.88867,26.94767802,710.5885267,3469.530017,0.658867433,0.461207203,0.19766023,0,0,0,12.05727403,4.150864829,7.906409199
2011,Amador,98,972,81.63,20.16,1149,469,674,6,0,0,0,0,0,0,0,0,0,,,37571,4772,30019,789,639,564,751,0.12,0.79,0.02,0.01,0.01,0.01,3058.209789,1248.303213,1793.936813,15.96976391,260.8394773,2587.101754,0,0,0,0,0,0,0,0,0
2011,Butte,576,5375,49.13,16.72,10568,2317,8249,2,2,0,2,0,0,0,21,4,17,,,220465,32849,163585,3087,1543,9700,9921,0.14,0.74,0.01,0,0.04,0.04,4793.504638,1050.96047,3741.636995,0.907173474,261.2659606,2438.028712,0.907173474,0,0.907173474,0,0,0,9.52532148,1.814346948,7.710974531
2011,Calaveras,120,1156,61.66,8.82,1424,467,951,6,0,0,0,0,0,0,0,0,0,,,45092,4915,37381,271,316,631,1533,0.1,0.82,0,0,0.01,0.03,3157.988113,1035.660428,2109.021556,13.30612969,266.1225938,2563.647654,0,0,0,0,0,0,0,0,0
2011,Colusa,45,495,75.55,12.92,1096,273,804,19,0,0,0,0,0,0,0,0,0,,,21552,12220,8233,172,280,302,323,0.56,0.38,0,0.01,0.01,0.01,5085.374907,1266.703786,3730.512249,88.15887157,208.7973274,2296.770601,0,0,0,0,0,0,0,0,0
2011,Contra Costa,3928,30239,36.09,8.91,26447,10832,15435,180,3,2,1,0,0,0,189,86,103,,,1056306,261964,492239,90842,3169,160559,48590,0.24,0.46,0.08,0,0.15,0.04,2503.725246,1025.460425,1461.224304,17.04051667,371.8619415,2862.712131,0.284008611,0.189339074,0.094669537,0,0,0,17.8925425,8.141580186,9.750962316
2011,Del Norte,160,761,57.5,30.22,1633,547,1078,8,2,0,2,0,0,0,1,0,1,,,28547,5310,18213,999,1256,657,2084,0.18,0.63,0.03,0.04,0.02,0.07,5720.390934,1916.138298,3776.228676,28.02396049,560.4792097,2665.779241,7.005990122,0,7.005990122,0,0,0,3.502995061,0,3.502995061
2011,El Dorado,390,3093,65.12,19.26,5740,1833,3902,5,0,0,0,0,0,0,18,11,7,,,180483,22380,143123,1444,1083,6858,5234,0.12,0.79,0,0,0.03,0.02,3180.354936,1015.608118,2161.976474,2.770344021,216.0868337,1713.734812,0,0,0,0,0,0,9.973238477,6.094756847,3.87848163
2011,Fresno,5803,41761,46.82,11.7,39984,17313,22463,208,11,6,5,0,0,0,600,89,511,,,936089,479278,295804,44932,4680,89865,20594,0.51,0.31,0.04,0,0.09,0.02,4271.388725,1849.503626,2399.664989,22.22010941,619.9196871,4461.221102,1.17510194,0.640964695,0.534137245,0,0,0,64.09646946,9.50764297,54.58882649
2011,Glenn,65,642,58.46,5.76,1402,479,823,100,0,0,0,0,0,0,2,0,2,,,28105,10933,15289,225,506,731,422,0.38,0.54,0,0.01,0.02,0.01,4988.436221,1704.323074,2928.304572,355.808575,231.2755737,2284.291051,0,0,0,0,0,0,7.1161715,0,7.1161715
2011,Humboldt,440,4211,50,10.56,8738,2000,6502,236,1,1,0,0,0,0,6,5,1,,,134585,13862,102688,1615,6864,3499,6056,0.1,0.76,0.01,0.05,0.02,0.04,6492.551176,1486.049708,4831.147602,175.3538656,326.9309358,3128.877661,0.743024854,0.743024854,0,0,0,0,4.458149125,3.715124271,0.743024854
2011,Imperial,452,5708,48.45,12.22,7905,2653,5222,30,2,1,1,0,0,0,28,6,22,,,175712,143030,22843,4744,1230,2460,1406,0.81,0.13,0.02,0,0.01,0,4498.839009,1509.857039,2971.908578,17.07339282,257.2391186,3248.497541,1.138226188,0.569113094,0.569113094,0,0,0,15.93516664,3.414678565,12.52048807
2011,Inyo,68,267,54.41,18.72,847,212,635,0,0,0,0,0,0,0,1,0,1,,,18489,3735,11981,185,1941,277,351,0.2,0.64,0.01,0.1,0.01,0.01,4581.102277,1146.627725,3434.474552,0,367.7862513,1444.101898,0,0,0,0,0,0,5.408621342,0,5.408621342
2011,Kern,4447,30071,52.37,13.63,41587,14453,26161,973,11,6,5,0,0,0,191,64,127,,,844480,425618,314147,44757,5067,37157,16890,0.5,0.37,0.05,0,0.04,0.02,4924.568966,1711.467412,3097.882721,115.2188329,526.5962486,3560.889541,1.302576734,0.7104964,0.592080333,0,0,0,22.61746874,7.578628268,15.03884047
2011,Kings,542,3436,62.54,18.45,8045,1909,5724,412,2,0,2,0,0,0,18,6,12,,,152533,79470,52624,9457,1220,5644,4118,0.52,0.34,0.06,0,0.03,0.02,5274.268519,1251.532455,3752.630578,270.1054854,355.3329443,2252.6273,1.311191677,0,1.311191677,0,0,0,11.80072509,3.93357503,7.867150059
2011,Lake,331,1736,57.09,20.85,3612,1146,2446,20,0,0,0,0,0,0,2,1,1,,,64383,11653,47000,1416,1867,901,1545,0.18,0.73,0.02,0.02,0.01,0.02,5610.176599,1779.972974,3799.139524,31.06410077,514.1108678,2696.363947,0,0,0,0,0,0,3.106410077,1.553205039,1.553205039
2011,Lassen,120,478,95,73.22,1121,344,773,4,0,0,0,0,0,0,3,3,0,,,34895,6316,23031,3001,1012,768,803,0.18,0.66,0.08,0.02,0.02,0.02,3212.494627,985.8145866,2215.21708,11.46296031,343.8888093,1369.823757,0,0,0,0,0,0,8.597220232,8.597220232,0
2011,Los Angeles,46116,228174,39.93,13.14,339763,115414,217899,6450,69,45,24,2,0,2,2598,464,2134,,,9847712,4736749,2678578,787817,19695,1378680,236345,0.48,0.27,0.08,0,0.14,0.02,3450.171979,1171.98797,2212.686561,65.49744753,468.2915179,2317.025518,0.700670369,0.456958936,0.243711433,0.020309286,0,0.020309286,26.38176259,4.711754365,21.67000822
2011,Madera,799,3805,58.94,29.82,4136,1600,2532,4,0,0,0,0,0,0,3,2,1,,,151658,83564,55810,4853,1668,3185,2427,0.55,0.36,0.03,0.01,0.02,0.01,2727.188806,1055.005341,1669.545952,2.637513352,526.8432921,2508.934576,0,0,0,0,0,0,1.978135014,1.318756676,0.659378338
2011,Marin,541,4677,43.8,13.66,6918,1742,4972,204,2,0,2,0,0,0,32,16,16,,,253040,39727,182948,6326,506,14676,8856,0.15,0.72,0.02,0,0.05,0.03,2733.955106,688.4287069,1964.906734,80.61966488,213.8001897,1848.324376,0.790388871,0,0.790388871,0,0,0,12.64622194,6.323110971,6.323110971
2011,Mariposa,55,365,83.63,16.16,728,229,487,12,0,0,0,0,0,0,0,0,0,,,17942,1722,14784,161,449,305,520,0.09,0.82,0,0.02,0.01,0.02,4057.518671,1276.334857,2714.301639,66.8821759,306.5433062,2034.33285,0,0,0,0,0,0,0,0,0
2011,Mendocino,483,1515,66.04,32.47,4549,1387,3153,9,1,0,1,1,0,1,18,7,11,,,87712,20349,58942,614,3070,1754,2982,0.23,0.67,0,0.03,0.01,0.03,5186.291499,1581.311565,3594.719081,10.2608537,550.6658154,1727.243707,1.140094856,0,1.140094856,1.140094856,0,1.140094856,20.52170741,7.980663991,12.54104341
2011,Merced,1409,9132,51.8,13.98,10909,3916,6295,698,0,0,0,0,0,0,35,9,26,,,257098,144746,78415,8484,1028,19539,4628,0.56,0.3,0.03,0,0.07,0.01,4243.129079,1523.154595,2448.48268,271.4918047,548.040047,3551.952952,0,0,0,0,0,0,13.61348591,3.500610662,10.11287525
2011,Mono,49,311,34.69,9,469,131,338,0,0,0,0,0,0,0,0,0,0,,,14348,3888,9628,43,359,244,187,0.27,0.67,0,0.02,0.01,0.01,3268.748258,913.0192361,2355.729021,0,341.511012,2167.549484,0,0,0,0,0,0,0,0,0
2011,Monterey,1951,9893,47.41,16.74,14596,4425,9955,216,3,2,1,0,0,0,107,10,97,,,416968,235587,133013,10841,1251,27103,9173,0.56,0.31,0.02,0,0.06,0.02,3500.508432,1061.232517,2387.473379,51.80253641,467.9016136,2372.604133,0.719479672,0.479653115,0.239826557,0,0,0,25.66144165,2.398265574,23.26317607
2011,Napa,452,2799,53.09,24.36,4740,1592,3082,66,0,0,0,0,0,0,28,7,21,,,137232,45287,75478,2745,274,10292,3019,0.33,0.55,0.02,0,0.07,0.02,3454.004897,1160.079282,2245.831876,48.09373907,329.3692433,2039.611752,0,0,0,0,0,0,20.40340445,5.100851113,15.30255334
2011,Nevada,268,1438,58.2,16.41,2864,757,2030,77,1,0,1,0,0,0,17,6,11,,,97944,8717,84232,294,979,1665,2253,0.08,0.86,0,0,0.01,0.02,2924.119905,772.8906314,2072.612922,78.6163522,273.6257453,1468.185902,1.020991587,0,1.020991587,0,0,0,17.35685698,6.125949522,11.23090746
2011,Orange,6509,61658,52.58,16.48,84259,24644,57909,1706,17,12,5,0,0,0,631,144,487,,,3028846,1029808,1299375,45433,6058,569423,78750,0.34,0.42,0.01,0,0.18,0.02,2781.884586,813.6432159,1911.916288,56.32508223,214.9003284,2035.692802,0.56126987,0.396190496,0.165079373,0,0,0,20.83301693,4.754285956,16.07873098
2011,Placer,694,7623,60.08,16.89,9226,3566,5618,42,0,0,0,0,0,0,29,10,19,,,351463,46393,263597,4218,1757,22845,12653,0.13,0.74,0.01,0,0.06,0.03,2625.027386,1014.616048,1598.461289,11.9500488,197.4603301,2168.933856,0,0,0,0,0,0,8.251224169,2.845249713,5.405974455
2011,Plumas,104,386,43.26,13.73,879,261,605,13,0,0,0,0,0,0,0,0,0,,,19901,1652,16816,139,478,358,458,0.08,0.84,0,0.02,0.01,0.02,4416.863474,1311.491885,3040.048239,65.32335059,522.5868047,1939.601025,0,0,0,0,0,0,0,0,0
2011,Riverside,6621,63242,43.1,12.14,56127,20745,34318,1064,21,12,9,1,0,1,309,65,244,,,2205731,1025665,844795,130138,11029,136755,57349,0.46,0.38,0.05,0,0.06,0.02,2544.598593,940.5045312,1555.856086,48.23797644,300.1725958,2867.167393,0.952065324,0.544037328,0.408027996,0.045336444,0,0.045336444,14.0089612,2.946868861,11.06209234
2011,Sacramento,7481,45430,40.43,12.39,44268,17047,27010,211,13,9,4,0,0,0,187,77,110,,,1427961,315579,675426,138512,7140,222762,69970,0.22,0.47,0.09,0,0.15,0.04,3100.084666,1193.800111,1891.508241,14.77631392,523.8938598,3181.459438,0.910389009,0.630269314,0.280119695,0,0,0,13.09559575,5.392304132,7.703291617
2011,San Benito,196,915,59.69,17.48,1598,580,1003,15,0,0,0,0,0,0,5,5,0,,,55474,31842,20581,444,222,1109,1165,0.57,0.37,0,0,0.01,0.02,2880.628763,1045.534845,1808.054224,27.03969427,353.3186718,1649.421351,0,0,0,0,0,0,9.013231424,9.013231424,0
2011,San Bernardino,8551,57234,51.25,18.86,80270,30889,48445,936,14,7,7,0,0,0,377,114,263,,,2046619,1033543,650825,167823,8186,137123,49119,0.5,0.31,0.08,0,0.06,0.02,3922.078316,1509.269678,2367.074673,45.73396416,417.8110337,2796.514642,0.68405502,0.34202751,0.34202751,0,0,0,18.42062445,5.570162302,12.85046215
2011,San Diego,11009,65100,49.6,14.97,101410,30655,67705,3050,19,8,11,1,1,0,566,265,301,,,3115810,1018870,1480010,146443,12463,358318,102822,0.32,0.47,0.04,0,0.11,0.03,3254.691396,983.8533158,2172.950212,97.88786864,353.3270642,2089.344344,0.60979328,0.256755065,0.353038215,0.032094383,0.032094383,0,18.16542087,8.505011538,9.660409332
2011,San Francisco,5465,33779,34.18,9.45,22837,8911,13917,9,9,4,5,0,0,0,427,38,389,,,808768,123742,334830,44482,1618,272555,31542,0.15,0.41,0.05,0,0.33,0.03,2823.677495,1101.79928,1720.765411,1.112803672,675.7191185,4176.59947,1.112803672,0.49457941,0.618224262,0,0,0,52.79635198,4.698504392,48.09784759
2011,San Joaquin,5694,29142,28.15,9.89,24521,8108,16204,209,3,3,0,0,0,0,153,42,111,,,689160,273597,240517,46174,2757,101996,24121,0.39,0.34,0.06,0,0.14,0.03,3558.099716,1176.50473,2351.268211,30.32677462,826.2232283,4228.626154,0.435312554,0.435312554,0,0,0,0,22.20094028,6.094375762,16.10656451
2011,San Luis Obispo,680,6196,54.55,14.39,10908,2449,8407,52,1,1,0,0,0,0,105,30,75,,,270305,58116,189484,5406,1081,9731,6487,0.21,0.7,0.01,0,0.03,0.02,4035.441446,906.0135773,3110.190341,19.23752798,251.5676736,2292.225449,0.369952461,0.369952461,0,0,0,0,38.84500842,11.09857383,27.74643458
2011,San Mateo,1576,14015,49.36,18.19,16853,5129,11287,437,0,0,0,0,0,0,132,60,72,,,722372,183482,297617,18059,722,195763,27450,0.25,0.41,0.02,0,0.27,0.03,2333.008478,710.0219831,1562.491348,60.49514654,218.1701395,1940.136107,0,0,0,0,0,0,18.27313351,8.305969777,9.967163733
2011,Santa Barbara,1657,9083,61.73,20.72,22109,3844,18026,239,4,2,2,0,0,0,76,22,54,,,424732,185608,198775,6796,2124,21237,10194,0.43,0.46,0.01,0,0.05,0.02,5205.400111,905.0412966,4244.088037,56.27077781,390.1283633,2138.524999,0.94177034,0.47088517,0.47088517,0,0,0,17.89363646,5.179736869,12.71389959
2011,Santa Clara,4564,38970,38.38,14.27,44032,13584,29464,984,10,2,8,0,0,0,437,111,326,,,1794337,479088,611869,43064,3589,595720,59213,0.26,0.34,0.02,0,0.33,0.03,2453.942598,757.0484251,1642.054976,54.83919687,254.3557871,2171.832827,0.557308911,0.111461782,0.445847129,0,0,0,24.35439942,6.186128916,18.16827051
2011,Santa Cruz,1169,8744,46.96,17.24,12028,2941,8984,103,0,0,0,0,0,0,77,16,61,,,263954,86313,154941,2112,792,11086,8183,0.32,0.58,0,0,0.04,0.03,4556.854603,1114.209294,3403.623359,39.02195079,442.8801988,3312.698425,0,0,0,0,0,0,29.17174962,6.061662259,23.11008736
2011,Shasta,1302,4954,55.45,21.43,8591,1990,6181,420,3,1,2,0,0,0,108,14,94,,,177516,15799,144676,1598,3550,4793,6923,0.08,0.81,0,0.01,0.02,0.03,4839.563758,1121.02571,3481.939656,236.5983911,733.4550125,2790.734356,1.689988508,0.563329503,1.126659005,0,0,0,60.83958629,7.886613038,52.95297325
2011,Siskiyou,155,863,82.58,26.88,2199,617,1572,10,1,0,1,0,0,0,19,8,11,,,44839,4977,35199,583,1211,762,2063,0.11,0.78,0.01,0.02,0.01,0.04,4904.21285,1376.034256,3505.876581,22.30201387,345.681215,1924.663797,2.230201387,0,2.230201387,0,0,0,42.37382636,17.8416111,24.53221526
2011,Solano,1802,12087,43,13.54,13342,4931,8234,177,1,0,1,1,1,0,58,10,48,,,413391,102934,165770,56635,1240,63662,22737,0.24,0.4,0.13,0,0.15,0.05,3227.452944,1192.817454,1991.818883,42.81660704,435.9069259,2923.866267,0.241901735,0,0.241901735,0.241901735,0.241901735,0,14.03030061,2.419017347,11.61128326
2011,Sonoma,1702,8307,75.49,23.69,18585,5141,13378,66,3,1,2,0,0,0,92,22,70,,,485082,124181,316273,6306,3396,20373,14552,0.25,0.65,0.01,0,0.04,0.02,3831.310995,1059.820814,2757.884234,13.60594704,350.868513,1712.49397,0.618452138,0.206150713,0.412301425,0,0,0,18.96586556,4.535315679,14.43054989
2011,Stanislaus,2484,19189,54.71,12.06,19177,8021,11069,87,3,2,1,0,0,0,106,29,77,,,516244,221985,234375,12906,2581,29942,14455,0.43,0.45,0.02,0,0.05,0.02,3714.716297,1553.722658,2144.141143,16.85249611,481.1678199,3717.040779,0.581120555,0.387413704,0.193706852,0,0,0,20.53292629,5.617498702,14.91542759
2011,Sutter,343,2703,43.73,13.09,3815,1248,2495,72,1,0,1,0,0,0,23,11,12,,,94620,27818,46364,1703,757,14098,3879,0.29,0.49,0.01,0,0.14,0.04,4031.917142,1318.960051,2636.863242,76.09384908,362.5026421,2856.689918,1.056859015,0,1.056859015,0,0,0,24.30775735,11.62544917,12.68230818
2011,Tehama,348,1453,68.39,14.45,3339,1102,2214,23,1,0,1,0,0,0,8,2,6,,,62985,14487,44530,315,1071,882,1764,0.23,0.7,0,0.01,0.01,0.02,5301.262205,1749.622926,3515.122648,36.51663094,552.512503,2306.898468,1.587679606,0,1.587679606,0,0,0,12.70143685,3.175359213,9.526077638
2011,Trinity,34,138,85.29,34.78,838,334,503,1,0,0,0,0,0,0,3,3,0,,,13738,975,11416,110,385,220,618,0.07,0.83,0,0.02,0.01,0.04,6099.868977,2431.212695,3661.377202,7.279079924,247.4887174,1004.51303,0,0,0,0,0,0,21.83723977,21.83723977,0
2011,Tulare,1905,15248,56.64,14.33,22914,7402,15021,491,2,1,1,0,0,0,98,26,72,,,445183,275568,139342,5787,3116,14691,6678,0.61,0.31,0.01,0,0.03,0.01,5147.096812,1662.68703,3374.118059,110.2917227,427.9139141,3425.108326,0.449253453,0.224626727,0.224626727,0,0,0,22.0134192,5.84029489,16.17312431
2011,Tuolumne,106,1258,55.66,25.11,2794,900,1832,62,0,0,0,0,0,0,10,4,6,,,55048,6110,44589,991,771,771,1762,0.11,0.81,0.01,0.01,0.01,0.03,5075.570411,1634.936782,3328.00465,112.6289783,192.559221,2285.278303,0,0,0,0,0,0,18.16596425,7.2663857,10.89957855
2011,Ventura,1705,14169,48.09,17.37,31977,8364,22685,928,5,1,4,0,0,0,179,51,128,,,827874,341084,393240,13246,2484,57123,19869,0.41,0.47,0.01,0,0.06,0.02,3862.5443,1010.298669,2740.151279,112.0943525,205.9492145,1711.492329,0.603956641,0.120791328,0.483165313,0,0,0,21.62164774,6.160357736,15.46129
2011,Yolo,569,5288,53.25,19.96,6991,2229,4709,53,0,0,0,0,0,0,106,23,83,,,201071,62332,98123,4625,1005,27145,8043,0.3,0.48,0.02,0,0.13,0.04,3476.881301,1108.563642,2341.958811,26.35884837,282.9846174,2629.916796,0,0,0,0,0,0,52.71769673,11.43874552,41.27895122
2011,Yuba,341,2013,53.07,13.26,4217,1410,2807,0,1,1,0,0,0,0,0,0,0,,,72316,19019,41509,2242,723,5279,3543,0.26,0.57,0.03,0,0.07,0.04,5831.351292,1949.775983,3881.575308,0,471.5415676,2783.61635,1.382819846,1.382819846,0,0,0,0,0,0,0
2012,Alameda,11899,62130,24.75,6.84,42939,13161,29555,223,9,3,6,0,0,0,179,73,106,,,1532253,346289,510240,176209,4597,425966,67419,0.22,0.33,0.11,0,0.27,0.04,2802.343999,858.93126,1928.859007,14.55373231,776.5688826,4054.813402,0.587370362,0.195790121,0.391580242,0,0,0,11.68214388,4.764226273,6.917917602
2012,Amador,130,797,70.76,22.58,1095,479,612,4,0,0,0,0,0,0,0,0,0,,,36731,4665,29348,771,624,551,735,0.12,0.79,0.02,0.01,0.01,0.02,2981.133103,1304.075576,1666.167542,10.88998394,353.924478,2169.8293,0,0,0,0,0,0,0,0,0
2012,Butte,684,5659,48.53,16,10571,2822,7736,13,3,3,0,0,0,0,32,12,20,,,220162,32804,163360,3082,1541,9687,9907,0.14,0.74,0.01,0,0.04,0.04,4801.464376,1281.783414,3513.776219,5.904742871,310.6803172,2570.379993,1.36263297,1.36263297,0,0,0,0,14.53475168,5.450531881,9.084219802
2012,Calaveras,101,1149,59.4,12.09,1535,557,973,5,1,1,0,0,0,0,14,4,10,,,45617,4972,37816,274,319,639,1551,0.1,0.82,0,0,0.01,0.03,3364.973584,1221.036017,2132.976741,10.96082601,221.4086854,2518.797817,2.192165202,2.192165202,0,0,0,0,30.69031282,8.768660806,21.92165202
2012,Colusa,46,555,73.91,13.15,1138,354,777,7,0,0,0,0,0,0,3,0,3,,,21540,12213,8228,172,280,302,323,0.56,0.38,0,0.01,0.01,0.01,5283.194058,1643.454039,3607.24234,32.49767874,213.5561746,2576.601671,0,0,0,0,0,0,13.9275766,0,13.9275766
2012,Contra Costa,4383,32787,34.06,9.52,26412,11185,15168,59,4,2,2,1,1,0,170,72,98,,,1062746,263561,495240,91396,3188,161537,48886,0.24,0.46,0.08,0,0.15,0.04,2485.259883,1052.462206,1427.246021,5.551655805,412.4221592,3085.120998,0.376383444,0.188191722,0.188191722,0.094095861,0.094095861,0,15.99629639,6.774901999,9.221394388
